,año,clave_entidad,entidad,clave_municipio,municipio,bien_juridico_afectado,tipo_delito,subtipo_delito,modalidad,enero,febrero,marzo,abril,mayo,junio,julio,agosto,septiembre,octubre,noviembre,diciembre
1498,2015,29,Tlaxcala,29006,Calpulalpan,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1499,2015,29,Tlaxcala,29007,El Carmen Tequexquitla,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1500,2015,29,Tlaxcala,29008,Cuapiaxtla,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1501,2015,29,Tlaxcala,29009,Cuaxomulco,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1502,2015,29,Tlaxcala,29010,Chiautempan,La familia,Violencia familiar,Violencia familiar,Violencia familiar,2,1,0,0,0,0,0,0,0,0,0,0
1503,2015,29,Tlaxcala,29011,Muñoz de Domingo Arenas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1504,2015,29,Tlaxcala,29012,Españita,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1505,2015,29,Tlaxcala,29013,Huamantla,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1506,2015,29,Tlaxcala,29014,Hueyotlipan,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1507,2015,29,Tlaxcala,29015,Ixtacuixtla de Mariano Matamoros,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,0,0,0,0,0,0,0,0,0,0
1508,2015,29,Tlaxcala,29016,Ixtenco,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1509,2015,29,Tlaxcala,29017,Mazatecochco de José María Morelos,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1510,2015,29,Tlaxcala,29018,Contla de Juan Cuamatzi,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,0,0,0,0,0,0,0,0,0,0
1511,2015,29,Tlaxcala,29019,Tepetitla de Lardizábal,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1512,2015,29,Tlaxcala,29020,Sanctórum de Lázaro Cárdenas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1513,2015,29,Tlaxcala,29021,Nanacamilpa de Mariano Arista,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1514,2015,29,Tlaxcala,29022,Acuamanala de Miguel Hidalgo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1515,2015,29,Tlaxcala,29023,Natívitas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1516,2015,29,Tlaxcala,29024,Panotla,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1517,2015,29,Tlaxcala,29025,San Pablo del Monte,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1518,2015,29,Tlaxcala,29026,Santa Cruz Tlaxcala,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1519,2015,29,Tlaxcala,29027,Tenancingo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1520,2015,29,Tlaxcala,29028,Teolocholco,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,1,0,0,0,0
1521,2015,29,Tlaxcala,29029,Tepeyanco,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,0,0,0,0,0,0,0,0,0,0
1522,2015,29,Tlaxcala,29030,Terrenate,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1523,2015,29,Tlaxcala,29031,Tetla de la Solidaridad,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1524,2015,29,Tlaxcala,29032,Tetlatlahuca,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1525,2015,29,Tlaxcala,29033,Tlaxcala,La familia,Violencia familiar,Violencia familiar,Violencia familiar,5,5,0,0,0,0,0,0,0,0,0,1
1526,2015,29,Tlaxcala,29034,Tlaxco,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1527,2015,29,Tlaxcala,29035,Tocatlán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1528,2015,29,Tlaxcala,29036,Totolac,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1529,2015,29,Tlaxcala,29037,Ziltlaltépec de Trinidad Sánchez Santos,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1530,2015,29,Tlaxcala,29038,Tzompantepec,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1531,2015,29,Tlaxcala,29039,Xaloztoc,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1532,2015,29,Tlaxcala,29040,Xaltocan,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1533,2015,29,Tlaxcala,29041,Papalotla de Xicohténcatl,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,0,0,0,0,0,0,0,1,0,0
1534,2015,29,Tlaxcala,29042,Xicohtzinco,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1535,2015,29,Tlaxcala,29043,Yauhquemehcan,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1536,2015,29,Tlaxcala,29044,Zacatelco,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,0,0,0,0,0,0,0,0,0,0
1537,2015,29,Tlaxcala,29045,Benito Juárez,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1538,2015,29,Tlaxcala,29046,Emiliano Zapata,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1539,2015,29,Tlaxcala,29047,Lázaro Cárdenas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
1540,2015,29,Tlaxcala,29048,La Magdalena Tlaltelulco,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
